links
https://berkeleyca.gov/your-government/our-work/capital-projects/frances-albrier-community-center-replacement-project
https://berkeleyca.gov/your-government/our-work/capital-projects/fy-2014-street-watershed-improvements
https://berkeleyca.gov/your-government/our-work/capital-projects/fy-2015-street-watershed-improvements
https://berkeleyca.gov/your-government/our-work/capital-projects/fy-2017-surface-seals-project
https://berkeleyca.gov/your-government/our-work/capital-projects/fy-2018-street-rehabilitation-project
https://berkeleyca.gov/your-government/our-work/capital-projects/fy-2019-street-rehabilitation-and-surface-seal-project
https://berkeleyca.gov/your-government/our-work/capital-projects/george-florence-park-play-structure-replacement-and-site
https://berkeleyca.gov/your-government/our-work/capital-projects/grove-park-field-and-playground-improvements
https://berkeleyca.gov/your-government/our-work/capital-projects/harrison-park-restroom-renovation
https://berkeleyca.gov/your-government/our-work/capital-projects/hopkins-corridor-traffic-and-placemaking-study
https://berkeleyca.gov/your-government/our-work/capital-projects/james-kenney-park-skate-spot
https://berkeleyca.gov/your-government/our-work/capital-projects/james-kenney-park-picnic-and-play-area-renovation-project
https://berkeleyca.gov/your-government/our-work/capital-projects/john-hinkel-park-hut
https://berkeleyca.gov/your-government/our-work/capital-projects/john-hinkel-park-renovation-project
https://berkeleyca.gov/your-government/our-work/capital-projects/jordan-court
https://berkeleyca.gov/your-government/our-work/capital-projects/k-dock-restroom-renovation
https://berkeleyca.gov/your-government/our-work/capital-projects/king-pool-tile-and-plaster-replacement-project
https://berkeleyca.gov/your-government/our-work/capital-projects/king-school-park-play-area-renovation-project
https://berkeleyca.gov/your-government/our-work/capital-projects/live-oak-community-center-renovation-and-seismic-upgrade
https://berkeleyca.gov/your-government/our-work/capital-projects/marina-corporation-yard-electrical-upgrade
https://berkeleyca.gov/your-government/our-work/capital-projects/maudelle-miller-shirek-community
https://berkeleyca.gov/your-government/our-work/capital-projects/milvia-permeable-pavers
https://berkeleyca.gov/your-government/our-work/capital-projects/milvia-street-bikeway-improvements-project
https://berkeleyca.gov/your-government/our-work/capital-projects/mlk-jr-youth-services-centeryap-seismic-retrofit-and
https://berkeleyca.gov/your-government/our-work/capital-projects/ninth-street-bicycle-boulevard-pathway-extension-phase-ii
https://berkeleyca.gov/your-government/our-work/capital-projects/north-berkeley-senior-center
https://berkeleyca.gov/your-government/our-work/capital-projects/ohlone-greenway-safety-improvements-project
https://berkeleyca.gov/your-government/our-work/capital-projects/ohlone-park-east-playground-replacement-and-site
https://berkeleyca.gov/your-government/our-work/capital-projects/ohlone-park-restroom-and-lighting-improvements
https://berkeleyca.gov/your-government/our-work/capital-projects/panoramic-hill-rehabilitation-project
https://berkeleyca.gov/your-government/our-work/capital-projects/parker-addison-bike-boulevard
https://berkeleyca.gov/your-government/our-work/capital-projects/pathway-repairs-and-improvements
https://berkeleyca.gov/your-government/our-work/capital-projects/presentation-park-rain-garden
https://berkeleyca.gov/your-government/our-work/capital-projects/public-safety-building-improvements
https://berkeleyca.gov/your-government/our-work/capital-projects/rain-garden-vine-and-spruce
https://berkeleyca.gov/your-government/our-work/capital-projects/redesigning-adeline-street-ashby-bart
https://berkeleyca.gov/your-government/our-work/capital-projects/replacement-docks-d-e-berkeley-marina
https://berkeleyca.gov/your-government/our-work/capital-projects/replacing-traffic-barriers-planter-boxes
https://berkeleyca.gov/your-government/our-work/capital-projects/restrooms-3-public-right-way
https://berkeleyca.gov/your-government/our-work/capital-projects/rose-garden-renovations
https://berkeleyca.gov/your-government/our-work/capital-projects/sacramento-complete-streets-project
https://berkeleyca.gov/your-government/our-work/capital-projects/san-pablo-park-playground-and-tennis-court-renovation
https://berkeleyca.gov/your-government/our-work/capital-projects/sanitary-sewer-rehabilitation-el-camino-real-alvarado-rd
https://berkeleyca.gov/your-government/our-work/capital-projects/sanitary-sewer-rehabilitation-grizzly-peak-backline
https://berkeleyca.gov/your-government/our-work/capital-projects/sanitary-sewer-rehabilitation-hearst-and-others
https://berkeleyca.gov/your-government/our-work/capital-projects/sanitary-sewer-rehabilitation-parnassus-and-others
https://berkeleyca.gov/your-government/our-work/capital-projects/sanitary-sewer-rehabilitation-shattuck-avenue
https://berkeleyca.gov/your-government/our-work/capital-projects/sanitary-sewer-rehabilitation-urgent-sewer-project-fy
https://berkeleyca.gov/your-government/our-work/capital-projects/santa-fe-trackbed-park-conversion
https://berkeleyca.gov/your-government/our-work/capital-projects/selective-replacement-timber-piles-berkeley-marina
https://berkeleyca.gov/your-government/our-work/capital-projects/shattuck-reconfiguration-and-pedestrian-safety-project
https://berkeleyca.gov/your-government/our-work/capital-projects/sidewalk-repair-project
https://berkeleyca.gov/your-government/our-work/capital-projects/solar-battery-project
https://berkeleyca.gov/your-government/our-work/capital-projects/south-berkeley-senior-center-renovation
https://berkeleyca.gov/your-government/our-work/capital-projects/storm-drain-improvements
https://berkeleyca.gov/your-government/our-work/capital-projects/strawberry-creek-park-playground-renovation-and-restroom
https://berkeleyca.gov/your-government/our-work/capital-projects/street-rehabilitation-hopkins-corridor-improvements
https://berkeleyca.gov/your-government/our-work/capital-projects/street-rehabilitation-fy-2015
https://berkeleyca.gov/your-government/our-work/capital-projects/street-rehabilitation-fy-2016
https://berkeleyca.gov/your-government/our-work/capital-projects/street-rehabilitation-fy-2017
https://berkeleyca.gov/your-government/our-work/capital-projects/street-rehabilitation-fy-2020
https://berkeleyca.gov/your-government/our-work/capital-projects/street-rehabilitation-fy-2021
https://berkeleyca.gov/your-government/our-work/capital-projects/street-rehabilitation-fy-2022
https://berkeleyca.gov/your-government/our-work/capital-projects/street-rehabilitation-fy-2023
https://berkeleyca.gov/your-government/our-work/capital-projects/telegraph-avenue-multimodal-corridor-project
https://berkeleyca.gov/your-government/our-work/capital-projects/telegraph-channing-garage-restroom-renovation
https://berkeleyca.gov/your-government/our-work/capital-projects/tom-bates-regional-sports-complex-restroom-community
https://berkeleyca.gov/your-government/our-work/capital-projects/tom-bates-regional-sports-complex-synthetic-turf
https://berkeleyca.gov/your-government/our-work/capital-projects/tuolumne-camp-construction
https://berkeleyca.gov/your-government/our-work/capital-projects/undergrounding-utility-district-no-48-uud-no-48
https://berkeleyca.gov/your-government/our-work/capital-projects/university-west-bus-stops
https://berkeleyca.gov/your-government/our-work/capital-projects/waterfront-specific-plan
https://berkeleyca.gov/your-government/our-work/capital-projects/willard-clubhouse-project
https://berkeleyca.gov/your-government/our-work/capital-projects/woolsey-street-low-impact-development-green
https://berkeleyca.gov/your-government/our-work/capital-projects/woolsey-streeteton-avenue-intersection-project
